,Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Most_Important_Issue,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank
7368,Whites,,11.0,268.1145219,3.65,46.36865092,Education,529.1092004,305.188422,318.1030501
7369,Turquoises,3766.0,12.0,176.04022030000002,,298.09747660000005,Healthcare,439.97962970000003,357.3999103,416.0182833
7370,Browns,7187.0,9.0,690.4430742000001,8.812999999999999,73.69960183,Financial,925.8386697000001,866.9797197,900.8727370999999
7371,Yellows,6982.0,16.0,352.7848664,7.018,398.4207982,Education,594.885587,353.733022,193.30820269999998
7372,Turquoises,4671.0,10.0,141.2222644,5.329,177.8927983,Social,516.4084272,435.03788169999996,375.6842139
7373,Greys,3998.0,7.0,124.5244564,8.002,24.19480137,Foreign_Affairs,460.504721,430.60794050000004,595.5573401
7374,Browns,7834.0,9.0,363.0498379,8.166,157.9046749,Social,821.1194697999999,568.3597879,654.9658360000001
7375,Violets,4309.0,11.0,738.6063015999999,11.690999999999999,27.12860715,Social,878.5075116,992.3342251,899.8479002
7376,Reds,3052.0,10.0,157.9800382,8.948,208.5416739,Foreign_Affairs,643.6907501000001,434.435067,496.5503087
7378,Browns,3598.0,12.0,761.3497618,12.402000000000001,301.4452202,Environment,939.0034152000001,932.158392,947.4020399
7379,Whites,3278.0,9.0,268.36280519999997,6.722,25.74719254,Healthcare,534.5755956999999,307.8635843,315.8622224
7380,Pinks,3173.0,8.0,294.12541180000005,6.827000000000001,337.36654489999995,Environment,517.5650555,696.1720199,
7381,Whites,3714.0,8.0,94.514341,6.2860000000000005,193.6240201,Social,477.93370360000006,427.7910169,443.1501805
7382,Whites,9327.0,9.0,77.23131925,0.6729999999999999,132.4225065,Healthcare,488.68715760000003,430.7478153,467.7380846
7384,Blues,9719.0,13.0,637.0015289,4.281000000000001,420.1277853,Education,967.9523706,163.2114106,229.140308
7385,Khakis,8266.0,8.0,249.62362149999998,1.734,117.2477621,Healthcare,396.16808310000005,374.3934653,310.9130256
7386,Reds,4682.0,10.0,168.4557488,7.318,111.15127920000002,Foreign_Affairs,667.8789419,513.234273,495.6578586
7387,Purples,9917.0,16.0,830.0181491000001,6.082999999999999,317.5463389,Education,991.6657823999999,977.6365142000001,968.0365867999999
7388,Browns,7477.0,10.0,472.1307057,8.523,212.19264180000002,Social,814.3244863,,752.847296
7389,Reds,9917.0,8.0,63.88292259,2.083,89.11484420000001,Foreign_Affairs,554.3092125,501.5144158,533.6042227
7390,Yellows,5468.0,9.0,231.43040209999998,8.532,9.932152508,Social,400.02313660000004,292.7854137,525.0354347
7392,Turquoises,7487.0,13.0,106.2778706,2.513,17.13572159,Education,556.8397086,433.4141053999999,439.7459382
7393,Blues,6311.0,12.0,344.04600580000005,7.689,409.5484683,Healthcare,612.9704041,234.8530288,687.8893971
7394,Violets,7218.0,13.0,696.8066396,8.782,,Environment,777.8295095,988.7362127,911.6881963999999
7395,Whites,4943.0,6.0,129.2573777,5.0569999999999995,61.49429041,Financial,438.3805012,386.4172147,503.0753773
7397,Blues,3539.0,16.0,408.4563705,10.460999999999999,489.82530369999995,Education,855.7720402999998,409.883677,679.2816506
7398,Browns,5226.0,12.0,784.4379284,10.774000000000001,136.6640245,Financial,964.3525846000001,931.8027756000001,961.8072149000001
7399,Purples,3369.0,13.0,475.0107617,12.630999999999998,173.2782248,Environment,821.4343207000001,786.9863393999999,699.8850723999999
7400,Turquoises,9026.0,14.0,168.5897903,0.9740000000000001,61.63295229999999,Education,520.254881,339.541124,452.4058168
7401,Oranges,4453.0,5.0,335.2762207,7.547000000000001,34.56454604,Military,791.3660183,357.4017412,584.7450537999999
7402,Browns,5755.0,12.0,760.4044337,10.245,70.96555315,Environment,962.3147918999999,922.1220651000001,931.6166101
7403,Khakis,5892.0,8.0,250.6789253,4.1080000000000005,96.64741448,Environment,389.51247689999997,387.6329483,305.04852789999995
7405,Turquoises,3498.0,14.0,126.78509070000001,6.502000000000001,137.6849601,Environment,458.08858260000005,410.3068153,420.7975699
7407,Browns,7152.0,13.0,786.7942819,8.847999999999999,139.06004140000002,Environment,943.9498887,929.9980795,986.8833432
7408,Browns,9265.0,14.0,565.2242807,6.735,88.03700465,Healthcare,838.4523439,553.6861782000001,949.4955980000001
7409,Purples,8212.0,9.0,438.122602,7.787999999999999,326.6019706,Financial,904.6906448999999,639.9063282000001,592.7529819
7410,Browns,9452.0,12.0,538.5907246,6.547999999999999,197.618923,Healthcare,922.7807012000001,669.5649218,787.3746417
7411,Violets,3017.0,11.0,559.7124815000001,12.982999999999999,244.06636699999999,Healthcare,645.7840737,956.9458127,788.4884572999999
7413,Turquoises,4782.0,9.0,58.58031803,5.218,197.5899207,Financial,498.8749573,441.43074119999994,499.8271881
7414,Whites,7872.0,7.0,135.3565365,2.128,137.1341072,Social,422.27294580000006,389.1855731,499.75546380000003
7415,Browns,6120.0,11.0,606.7192679,9.88,96.3969165,Environment,980.0617622000001,743.5031763,779.9199488
7416,Khakis,,5.0,264.5493923,0.59,34.85031687,Financial,373.579992,371.8722287,306.1246877
7418,Browns,6486.0,12.0,522.3582586,9.514,196.9910934,Healthcare,675.2376455,607.8347146000001,980.1266419
7419,Turquoises,8884.0,12.0,151.2113653,1.1159999999999999,81.87866895,Healthcare,532.6094047,374.1954649,422.7036697
7420,Reds,7244.0,10.0,152.82968119999998,4.756,47.91818873,Foreign_Affairs,632.4352928,,425.01550819999994
7421,Blues,7213.0,12.0,614.5521832000001,6.787000000000001,346.3389751,Social,944.4254045,291.5774265,869.7573212000001
7422,Khakis,7429.0,9.0,264.3228954,2.571,134.49480359999998,Education,408.307402,365.4686868,291.76843110000004
7423,Browns,9342.0,16.0,681.9494682,6.6579999999999995,92.29232723,Education,908.1623342,881.9470687999999,890.6085287000001
7425,Greys,3861.0,8.0,77.75766957,8.139,39.63431795,Foreign_Affairs,507.2195324,543.5142907000001,
7427,Blues,6726.0,15.0,646.6720805,7.274,393.99170919999995,Environment,93.39754027,841.0287822999999,130.46165420000003
7428,Violets,4637.0,12.0,784.9182304999999,11.363,143.53592869999997,Healthcare,947.4049008999999,953.2557866000001,958.7860886
7430,Turquoises,6236.0,12.0,141.08151819999998,3.764,87.86227829,Social,500.0333023,434.6774012,374.9522022
7432,Browns,4069.0,11.0,586.763438,11.931,84.44754111,Social,941.7672341,696.3640166,832.5270155000001
7436,Khakis,4639.0,8.0,270.7640948,5.361000000000001,244.26997659999998,Environment,398.2780933,369.0369891,285.9566901
7437,Yellows,3829.0,11.0,260.577285,,333.90952769999996,Healthcare,333.30023839999996,318.3007505,584.2442501
7438,Turquoises,7804.0,11.0,241.5803067,2.1959999999999997,21.39352717,Financial,391.7081159,354.57188360000004,340.3611095
7439,Turquoises,4361.0,10.0,149.35429,5.638999999999999,123.39290290000001,Healthcare,397.33011689999995,480.0721811000001,393.3769205
7441,Oranges,9187.0,6.0,176.84853230000002,2.813,122.31284270000002,Military,550.5154505,564.3794921,343.2234915
7442,Turquoises,7885.0,11.0,100.30492209999998,2.115,103.1698725,Financial,509.3282283,466.4186694,405.9449322
7443,Turquoises,5617.0,12.0,143.42799,4.383,90.47192786,Education,586.3732838999999,396.3871136,451.25972980000006
7444,Greys,5138.0,5.0,149.4550136,6.862,215.2853742,Military,466.64600260000003,626.0056056,
7448,Oranges,4039.0,9.0,271.1393414,7.961,112.4786364,Military,398.70068310000005,268.3175361,597.8684158
7450,Khakis,9083.0,7.0,243.9173345,0.917,296.5056518,Social,386.1953084,381.01260210000004,320.0384558
7451,Khakis,5660.0,7.0,180.1770947,4.34,23.87924321,Healthcare,430.20116960000007,407.5034925,362.02788389999995
7452,Turquoises,3646.0,14.0,126.7454085,6.354,181.96723,Environment,480.8316859,447.1757807,386.3928869
7453,Yellows,8255.0,14.0,166.94833359999998,5.745,369.16422420000004,Education,652.9964621,516.2797044,564.7981474999999
7455,Purples,5788.0,12.0,480.68710360000006,10.212,110.0692779,Education,922.3503038999999,728.9990541,515.4837202
7457,Reds,3017.0,8.0,,8.982999999999999,300.4227822,Foreign_Affairs,642.7335477000001,470.9310119,497.2946279
7458,Whites,6460.0,9.0,137.099257,3.54,203.37302659999997,Environment,440.116947,382.8216681,538.4638114
7459,Violets,7307.0,10.0,572.7661353999999,8.693,82.62723343,Healthcare,660.5324706,984.2557450999999,760.3588774
7460,Purples,9743.0,11.0,175.3436924,6.257000000000001,119.1675013,Environment,558.6833069,664.4485596,516.0733064
7461,Browns,6439.0,12.0,819.4357613,9.561,146.3811361,Education,970.7170549000001,954.5286748999999,993.2586591
7462,Greens,5737.0,13.0,268.1548737,4.263,19.05634949,Education,658.6808288999999,569.9052929999999,295.45005299999997
7463,Turquoises,6233.0,13.0,194.884663,3.767,,Healthcare,,416.4366688,327.20053110000003
7464,Khakis,6089.0,8.0,264.278075,3.911,121.3576029,Healthcare,377.43509889999996,367.0535166,307.26707989999994
7465,Browns,7837.0,13.0,222.978615,8.163,81.06609199,Education,588.8923182,551.8019027,697.8236118
7466,Reds,3611.0,10.0,157.2636866,8.389,46.44158039,Foreign_Affairs,538.7712812000001,466.4954795,648.6812093
7467,Yellows,8001.0,10.0,171.4600865,5.999,21.05121812,Healthcare,669.7669448,521.9475282999999,509.80059769999997
7468,Yellows,8183.0,10.0,336.9194408,5.817,,Financial,305.7458586,332.4927503,281.54780960000005
7469,Turquoises,6308.0,15.0,192.6213428,3.6919999999999997,284.07712339999995,Education,418.2045927,395.61949469999996,360.2960159
7471,Turquoises,8767.0,13.0,108.40444029999999,1.2329999999999999,175.26937949999999,Environment,584.1010888999999,508.6375291,432.14778839999997
7472,Browns,3867.0,11.0,577.4050177,12.133,144.3076706,Environment,796.2012223999999,761.0384794,921.3315827
7473,Greens,7413.0,10.0,261.5484965,2.5869999999999997,44.98364407,Healthcare,598.7884275,490.531563,258.01072059999996
7474,Pinks,8467.0,8.0,218.0610662,1.5330000000000001,225.08181340000002,Social,458.57436950000005,627.2512707999999,672.1675342
7475,Khakis,9697.0,8.0,69.80362894,0.303,217.9071471,Environment,435.8589097,475.25952209999997,487.901409
7476,Turquoises,6634.0,13.0,168.08521330000002,3.366,128.1839412,Environment,541.533228,374.67378110000004,395.9761144
7477,Turquoises,9462.0,12.0,132.963309,0.5379999999999999,27.54296658,Healthcare,544.0920074,391.4076313,437.2080111
7478,Khakis,6544.0,8.0,33.44686393,3.4560000000000004,35.50449828,Healthcare,490.77282180000003,467.85393250000004,499.57311430000004
7480,Violets,5100.0,12.0,676.4491462999999,10.9,10.72971812,Education,852.7427393999999,897.3227437,918.677256
7481,Browns,4453.0,9.0,756.9543835,11.547,56.78214428,Financial,970.5857767000001,899.7865076999999,937.8352587000002
7483,Yellows,7371.0,11.0,281.97814700000004,6.629,-17.66434874,Healthcare,619.6858972,357.8810119,287.89353
7484,Pinks,9723.0,7.0,165.0603406,0.27699999999999997,111.04794299999999,Healthcare,565.4091365,407.30517569999995,380.1074212
7485,Reds,3830.0,7.0,116.0367425,8.17,86.67186289,Other,567.9084707999999,499.7878181,594.089958
7486,Browns,3087.0,10.0,495.0471331,12.913,33.35968785,Financial,757.5221475,712.5696841,865.4697482999999
7488,Browns,5795.0,12.0,801.7385304,,75.76834606,Social,970.4454117999999,925.9067999,989.9685535
7489,Oranges,5985.0,11.0,320.8525441,6.015,85.91691556,Other,766.6830085,321.6128864,497.8632359
7491,Browns,5982.0,9.0,863.1039162000001,10.017999999999999,76.28223131,Financial,999.0852578,996.0073405999999,999.8389678
7494,Turquoises,7020.0,9.0,151.0148174,2.98,205.67906010000002,Financial,487.7116857,403.3931215,384.58083589999995
7495,Yellows,9541.0,9.0,128.421147,4.459,342.954745,Financial,,501.34046629999995,535.2555179999999
7496,Turquoises,6158.0,14.0,155.28115269999998,3.842,112.81864440000001,Environment,439.8872306,441.05186669999995,369.5246808
7497,Reds,7425.0,10.0,134.9916588,4.575,59.9040384,Other,632.7691416,521.9266273,489.3076653
7498,Browns,8746.0,14.0,583.391218,7.254,75.32661223,Environment,829.4050407000001,725.487391,925.4328019
7500,Khakis,3098.0,9.0,241.2501389,6.902,140.9510544,Education,402.42390389999997,377.4491162,316.528433
7501,Turquoises,9226.0,13.0,172.5352018,0.774,150.1294931,Environment,485.0267891,413.22719069999994,351.6265577
7502,Yellows,6706.0,10.0,206.35422119999998,7.294,322.80510739999994,Healthcare,636.0268372,347.4155511,528.2267623
7503,Turquoises,5849.0,10.0,98.59585354,4.151,91.19906925,Healthcare,476.3219768,438.2516425,426.8724819
7504,Reds,3794.0,7.0,135.5096585,8.206,123.6614369,Foreign_Affairs,540.467879,508.28829460000003,370.9398494
7506,Browns,9862.0,9.0,726.7781412,6.138,175.9140843,Financial,915.6440807,881.8203752999999,957.8860837000001
7508,Blues,3382.0,15.0,242.4043626,10.618,465.6052347,Education,658.2610626000001,400.2095938,654.1271745
7509,Turquoises,3618.0,15.0,184.42202880000002,6.382000000000001,45.08316829,Environment,397.874118,353.5173494,453.90637769999995
7510,Turquoises,9575.0,12.0,130.0317654,0.425,45.52775168,Social,433.34055,464.1082626,394.28074489999995
7511,Turquoises,7671.0,12.0,148.22214350000002,2.329,285.6621021,Healthcare,499.6788414,415.31803060000004,378.3502375
7512,Pinks,4061.0,11.0,264.0961182,5.939,91.36119171,Education,507.64641140000003,674.8377605000001,697.7878903
7513,Purples,3783.0,14.0,835.5525963,12.217,182.498933,Healthcare,987.6155427000001,988.235033,971.1748892
7514,Turquoises,7509.0,16.0,68.11098872,2.491,57.21445266,Education,480.3104512,475.49807930000003,439.57579680000003
7515,Blues,3641.0,14.0,559.4694794,10.359000000000002,555.6902977000001,Environment,360.7819227,205.952405,955.1488076999999
7517,Turquoises,3959.0,14.0,154.225573,6.041,184.45381880000002,Healthcare,491.48741730000006,410.71323039999993,374.53711269999997
7519,Whites,7940.0,7.0,79.57840845,2.06,63.16241403,Financial,505.78910830000007,421.4588482,488.5764812
7520,Blues,3506.0,10.0,378.0106704,10.494000000000002,,Healthcare,446.5790142,168.6766879,673.9630077
7521,Browns,4010.0,11.0,378.491775,11.99,191.22096230000002,Healthcare,730.4446376,705.7417445,718.681566
7522,Purples,5150.0,15.0,723.9803302,10.85,37.38567929,Education,984.1312345000001,908.5667013,850.4821206
7524,Khakis,7756.0,6.0,259.7637664,2.244,254.40107540000002,Social,397.733199,372.8253035,297.89776760000007
7527,Oranges,7874.0,7.0,242.10816659999998,4.126,207.5672939,Other,651.9811917999999,414.1731167,332.2149358
7528,Yellows,7494.0,12.0,,6.506,17.77425954,Healthcare,612.7845892000001,315.1386953,502.61396809999997
7530,Whites,3168.0,8.0,286.1361539,6.832000000000001,104.4169285,Social,525.8226318,307.385669,289.9837869
7531,Browns,6987.0,13.0,585.5479399000001,9.013,42.57518548,Environment,887.2152552000001,660.3810529,908.9115479000001
7532,Greens,4279.0,11.0,248.04744440000002,5.721,330.4357045,Environment,619.4568796,510.0309483,282.8434466
7533,Turquoises,9197.0,12.0,143.3661744,0.8029999999999999,80.73276697,Healthcare,462.2708046,410.69297689999996,394.38454939999997
7534,Blues,7712.0,11.0,340.86736030000003,6.287999999999999,,Social,593.9243198,241.45718990000003,298.6932818
7535,Turquoises,5790.0,12.0,175.42141850000002,4.21,262.2186034,Healthcare,582.2627374,349.03684100000004,465.13396009999997
7536,Greens,8299.0,9.0,237.3448043,1.7009999999999998,95.30531199,Financial,628.6154127,464.6511119,303.68115760000006
7537,Greys,5283.0,7.0,64.66857524,6.7170000000000005,,Military,460.27039069999995,546.8273629,520.2677293
7538,Browns,4476.0,12.0,792.276941,11.524000000000001,295.28790760000004,Financial,952.4858513,938.7822148,980.0307008
7539,Turquoises,4959.0,11.0,117.96716940000002,5.041,90.11388998,Environment,506.6870613,428.22593430000006,406.6189539
7540,Turquoises,7552.0,13.0,164.1021122,2.448,20.70418228,Education,510.57428600000003,470.93790189999993,338.83833530000004
7541,Browns,4464.0,13.0,594.029348,11.536,75.20478214,Social,843.5074649000001,757.3114649,910.6875916000001
7542,Reds,5729.0,10.0,84.05979401,6.271,81.03710045,Other,566.7907852999999,473.7265825,543.7578279
7543,Turquoises,3522.0,10.0,197.1100761,6.478,146.7189291,Financial,358.03599560000004,498.20831860000004,
7544,Violets,,11.0,725.1014256,6.102,120.79854979999999,Healthcare,903.2465006000001,907.8850784,943.6148102
7545,Purples,3360.0,12.0,804.5893930999999,12.64,104.94308840000001,Financial,995.5659082000001,964.8679973999999,930.9016909
7546,Browns,6851.0,,705.5623757000001,9.149,20.18366135,Financial,937.9848097000001,856.9124489,922.6122055
7549,Reds,4868.0,8.0,162.62384980000002,7.132000000000001,163.23697080000002,Other,607.9037437999999,480.05889800000006,620.0235437000001
7551,Turquoises,8989.0,16.0,106.56764640000002,1.011,149.1735017,Education,438.64629610000003,468.6161304,418.713845
7552,Reds,4721.0,6.0,79.53494487,7.279,76.51648399999999,Foreign_Affairs,560.2733473999999,467.5301692,540.4801325
7554,Browns,7962.0,9.0,634.4514937999999,8.038,241.20354419999998,Social,944.2074961000001,585.6351162999999,944.831457
7555,Reds,7763.0,10.0,103.60981109999999,4.237,282.6847965,Other,591.7985208,496.04028969999996,547.8784423999999
7557,Browns,3587.0,13.0,617.9707721,12.413,87.65704645,Social,881.6605671,807.2202187999999,876.6149542999999
7558,Browns,3838.0,9.0,854.9259720000001,12.162,257.11052620000004,Financial,998.9445471000001,985.2919314,996.4317655
7559,Violets,3170.0,12.0,765.3893138,12.83,122.234703,Education,921.5421243999999,952.0261106,951.4370769
7560,Greys,9457.0,6.0,109.8169159,2.543,159.0680937,Foreign_Affairs,503.87481610000003,409.8994894,437.3371018
7561,Turquoises,4719.0,8.0,90.29821798,5.281000000000001,141.3757887,Financial,551.5362917,493.8070504,426.11207010000004
7562,Oranges,7580.0,8.0,282.5736771,4.42,48.56975711,Other,733.153124,520.6990450000001,341.6994841
7563,Turquoises,6537.0,11.0,86.99135963,3.463,135.6213218,Environment,539.3836427,485.39751500000006,423.82131019999997
7564,Violets,7871.0,10.0,561.1923469999999,8.129,93.70487669,,521.2651513000001,970.4473086000002,
7566,Reds,4486.0,6.0,100.1153655,7.513999999999999,203.79486980000001,Foreign_Affairs,558.5711375,444.4297874,559.1984775000001
7568,Greys,5631.0,10.0,176.66201930000003,6.369,33.62549959,Foreign_Affairs,523.4424074,664.7225291,559.383592
7569,Pinks,6263.0,7.0,260.1292891,3.737,125.97955220000001,Financial,507.6985467,660.7082646000001,704.4036035
7571,Browns,7786.0,11.0,387.09328650000003,8.214,115.35005249999999,Social,657.9121518999999,574.9618206,845.3776052000001
7572,Blues,8190.0,11.0,486.8765376,5.81,521.1668041999999,Social,125.58558700000002,438.64838430000003,805.1206146000001
7573,Khakis,7715.0,5.0,209.50614480000002,2.285,195.14763349999998,Financial,432.1612307,391.09402719999997,334.3793033
