,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Main_transportation_Car,Main_transportation_Foot_or_bicycle,Main_transportation_Motorcycle_or_truck,Main_transportation_Public_or_other,Occupation_Hightech,Occupation_Industry_or_other,Occupation_Public_Sector,Occupation_Services_or_Retail,Occupation_Student_or_Unemployed
6305,3,-0.11111111111111116,-0.4749203374699675,-0.22350030705713628,0,-0.45059421159388546,1,0.10987759279434556,-1,1,-1,0.4594982893038695,-0.27919512348239117,0.8771428571428572,0.08563750025802698,0.20075452035067753,0.36533776735678125,0.6372914020267715,0.4661354741827404,0.2041510720643935,-1.0564284835481355,0.14293289574345094,1,0.14720974232798065,-0.16940437109747963,0.3996271166587044,-0.707086329363811,-0.47442126718216476,-1.8227333138527961,-0.2848460005526376,-1.2140344705349555,1.5675737793919895,-1,-0.6480847575222659,0.06529805325854823,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6306,0,-0.11111111111111116,2.2777154247861695,2.4521618419384064,0,2.278822177656164,-1,-0.6913529085142776,-1,-1,-1,0.4433550682339693,-0.511457764347131,0.8759999999999999,-0.9054126226418102,-0.665459012363985,0.44959533356414166,0.9099583228044164,-0.25182673809729517,-0.7861841088336324,-0.45022711404168925,-0.6159698641011296,1,0.4326149721202011,0.961638920509994,0.6667788323356815,0.9354913872829158,2.2877437361565405,-0.7759159698835156,-1.0337368940243605,-0.1939375479344443,-1.5526413214095822,-1,0.36161773583537066,-0.4717496787080022,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6307,4,-0.11111111111111116,-0.4188416617739288,-0.4658746157107414,0,-0.42950981581372444,1,-0.55036644283993,1,-1,-1,0.2020028227124806,-0.21623177849801678,0.03200000000000003,-0.49636787593134185,-0.3826863756327453,-0.532980040780832,-0.09930309716042096,0.7708161620184217,-0.34374964237382916,-0.7666376093030379,-0.544864412273403,-1,-0.5912505137454188,-0.4185162909178394,-0.5182282536983303,-0.30900395782950063,-0.418148454663759,1.3177187180550454,-0.2848460005526376,-0.2043780934411109,-1.5526413214095822,1,0.36161773583537066,-0.5182120719961445,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6308,9,0.33333333333333326,-0.5517428132778577,-0.49260179606700416,0,-0.47714708550671836,1,-0.07366033687974113,1,1,-1,0.7334883881870673,-0.7846210510559294,0.4422857142857144,-0.07599751397138937,0.5164279610196727,-0.3362238316278058,0.1093083908865089,-0.9157132779960101,0.059619602935313924,-1.2010214249773177,-0.1114885241138259,-1,-0.49599398978276116,0.3578502020919603,-0.3679101700997162,-0.6199964857958605,-0.5515096915906752,0.27090137408576487,0.46404489291908524,-0.6689411208652615,0.0074662289912037555,-1,0.36161773583537066,0.0074504640200778295,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6309,1,-0.11111111111111116,0.7147770042672298,1.4044238125219428,1,-0.2601157006611639,-1,0.49147025881775247,-1,-1,-1,0.763080856334559,0.29170873331745795,-0.7551428571428571,0.3772558765113417,-0.791860405465906,1.1555961663728174,0.07563052654644098,-0.5579596307094943,0.45275858975490957,0.24490798931450497,0.5644694925489868,1,1.1594740762212974,0.5008603209281255,1.2452331173482345,0.9113258258348684,0.7193946416489778,0.7943100460704051,0.08959944618322384,-0.35004503357114086,-0.7725875462091892,1,3.3907252159082804,0.409404933321307,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6310,12,1.0,1.7494939255575501,0.4924309258242038,-1,1.4868243051601666,-1,-0.47662330229051797,1,1,-1,-0.5927437187529625,-0.3920679079992603,-0.5071428571428571,-0.44550819249029855,-0.3481025867990133,-0.6276441501139165,-0.19366762542881577,-0.5862903816117027,-0.2925405602250182,0.03527847381152719,-0.4997548830314552,0,-0.657965260572283,-0.7633155432900054,-0.6343780775779194,0.8138933724018282,1.7576936096512832,1.3177187180550454,1.961826679862531,-0.19598631292708313,-0.7725875462091892,-1,-0.6480847575222659,-0.38589739955829,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6311,9,0.11111111111111116,-0.23351820163880155,-0.2253464016990684,-1,-0.3496191815046619,1,-0.027649563592791,1,1,-1,-0.21728929088444593,0.39069707110290186,0.6997142857142857,-0.08084204813575518,0.0865742648770873,-0.13141011869745606,0.5652334627232809,-0.6683209980016265,0.055205954956135624,-1.4735700447005253,-0.05778390964677059,0,-0.3283961821495602,-0.7849207896944317,-0.13482569572862554,-0.45322533352746797,-0.23218343100126215,-0.2525072978988754,0.8384903396549467,-0.8763850802504086,0.7875200041915967,-1,2.381022722550644,0.08581341969348202,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
6312,0,1.0,3.5957661443212117,0.6562585153665046,-1,4.8105930620508035,1,1.4042361506404184,1,1,-1,-0.5691278519961654,0.7932913058200475,-0.4254285714285714,1.687686565187364,0.4872984069714372,-0.6347098204115952,0.7144193638334742,-0.3342220728988665,1.4283333369136604,0.9276407692426727,1.248260321097912,1,-0.8332739434049481,-0.40230214595883573,-1.011771528053155,0.35768294864621586,3.6103573665091857,-0.7759159698835156,-0.659291447288499,0.7340676892321607,0.7875200041915967,1,1.3713202291930071,1.1312500514103871,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6313,7,0.33333333333333326,-0.9031713524835503,-0.45714962188917896,1,-0.5642576968735025,-1,2.070057522942821,-1,-1,1,-0.29898981336558084,-0.14507139350170295,0.22599999999999998,2.2642533806858482,-0.5459695204971746,1.5310830322253017,-0.3860169767716519,-0.9592838998817296,1.8048640593357024,0.8429419751000558,2.1150658894709276,1,1.298841645420449,-0.9450712510236144,1.3442609015590548,0.707794158266841,-0.9041548276914235,-0.7759159698835156,0.46404489291908524,1.1066248298726553,3.1276813297927757,1,-0.6480847575222659,1.4441402445341114,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6314,12,0.5555555555555556,1.4013051734981665,-0.16138586797336466,0,1.034424428110347,-1,-0.27474654329415715,1,-1,1,-0.7901303922597558,0.6077209875155436,-0.7774285714285715,-0.563932032861141,-0.7624236573675716,-1.0842806498544217,-0.21642698164963958,-0.5885989374067442,-0.41294445360226406,1.3003154634701888,-0.4841634719930519,0,-0.8244536745486554,-0.14024493430951757,-1.1316684215712467,0.4812352343781363,1.4082994762558347,0.27090137408576487,0.46404489291908524,-0.41842508106536946,0.0074662289912037555,1,0.36161773583537066,0.4228021757936835,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
6315,9,-0.5555555555555556,-0.11702735161206056,-0.06605081142737983,-1,-0.2913752154967849,1,-0.2910327035556685,1,1,-1,-0.2620491069936165,-0.6612281030031377,-0.9294285714285714,-0.24505512734597562,-0.21158238882441216,0.01693328698612663,0.030806622435179065,-0.8316802799700667,-0.0974388533283377,0.25126039887520096,-0.24003974781874654,-1,-0.1681881484681273,0.6148935377806903,0.061821141474655235,-0.9852257126317819,-0.11528930530624522,0.7943100460704051,1.5873812331266695,-0.752782843768854,0.7875200041915967,1,-0.6480847575222659,-0.36996163191820325,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6316,0,-0.5555555555555556,1.8876319013430518,2.2605994201230235,-1,1.6816425624341138,-1,-0.8725384960139435,-1,-1,1,0.46249381871113493,-0.38871369873571615,-0.1765714285714286,-1.078443974909304,0.06421051322433091,0.5556544157542964,0.7149379447286197,-0.8279608945817108,-0.9936152943347121,0.6641670203204603,-0.7594921376431495,-1,0.6070624093841623,0.1286028150195373,0.8170049225785709,0.2076960703440791,1.8963097991074844,0.27090137408576487,0.46404489291908524,0.08566760566750167,0.0074662289912037555,-1,0.36161773583537066,-0.6927848642437698,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6318,1,1.0,0.9431900117993364,2.5988759936515016,-1,0.523521963179469,1,2.5326567146068455,-1,1,1,0.8137235236323137,-0.9739381039016901,-0.708,2.4202232717255883,0.058860730717284815,2.464005956526263,0.4823971914809626,-0.5270645062042557,1.9025161294258166,1.831800396715112,2.5610476170182115,0,3.0089133957840675,0.7381165327520722,2.3751280412719984,0.6080097625947183,0.9485983832683337,0.27090137408576487,0.46404489291908524,2.1653378759818183,0.7875200041915967,-1,-0.6480847575222659,2.174385895959267,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6319,6,1.0,-0.7833412428318458,-0.3384688019304938,1,-0.5408902142292537,1,0.7873474741217632,-1,1,-1,0.3589317389322775,0.6722988061204402,-0.62,1.041512903613438,-0.053047413438371493,1.2237407529845443,-0.6233683199100606,0.9167508181571606,0.9718082939875922,-0.07634243704070758,0.9515131398633888,1,1.1074951480494206,-0.9296478976221006,1.2074827570935927,0.02572216964331875,-0.7839098829611614,-0.7759159698835156,-1.4081823407602219,-0.2231146237795512,0.7875200041915967,1,-0.6480847575222659,0.12079154717762786,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6320,9,-0.11111111111111116,-0.6949352536253187,-0.527705337537174,-1,-0.5194480084263927,-1,0.20422298713776707,1,1,1,0.7579844653970642,0.9049217580849218,0.7934285714285714,0.10916685300950016,-0.7291355549741046,-0.12224560317389033,-0.08728486589609474,-0.533447064603805,0.22476729109061336,-1.5727886321247342,0.13639051546537503,-1,-0.3456367546679148,0.7032415654689048,-0.15733543609998807,0.6198098100040952,-0.6951978444531232,0.27090137408576487,0.08959944618322384,-0.8185749534494459,0.0074662289912037555,1,-0.6480847575222659,0.384025700767642,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6321,1,-0.7777777777777778,1.3896287505433775,3.200249158299417,-1,1.0202125534600985,1,1.3100923705333445,-1,-1,1,-0.6000410489212876,0.720945183425387,0.07057142857142851,0.9272004677470599,-0.039769373442898215,2.143430140672912,-0.6179031854664632,-0.6087539626952914,0.8865050969109692,1.0074996322914265,1.3461490371878595,0,2.8131250079690835,0.8630685232434148,2.270145681306268,0.11921696581402141,1.39658263061219,1.3177187180550454,0.46404489291908524,1.1197869721954652,-1.5526413214095822,-1,0.36161773583537066,1.42906818921424,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6322,9,-0.33333333333333337,-0.9121279197013327,-0.6151339855183563,1,-0.5657409485233981,-1,0.29493700270235695,1,1,1,-0.11085492288454746,0.23146860458605034,-0.08914285714285719,0.23783346943180278,0.3587497686185783,0.23711978777414755,-0.05048874989682539,0.6388248720172385,0.33572510072089634,-0.6383794353156462,0.279097164388778,1,-0.019491160836884843,-0.6639766791845569,0.22788208927229314,-0.4422060474069577,-0.9131424014339744,-0.2525072978988754,0.8384903396549467,-1.1030734925114127,0.0074662289912037555,-1,0.36161773583537066,0.3338257586709935,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
6323,1,-0.5555555555555556,-0.26253978026201413,0.5371457822737639,0,-0.36316555609940215,1,1.8256684778277192,-1,-1,-1,-0.8948533629631237,0.11636691661453447,-0.16685714285714282,1.6018361485695158,-0.8526935435446256,1.9684181937655254,0.7194058704176338,-0.896194913832405,1.3699628422471324,1.2588735534789797,2.3492034230315637,-1,2.254647482257718,-0.7940193997427416,1.9548742677717201,0.545515215731113,-0.2613054782962511,-0.2525072978988754,-0.2848460005526376,1.2824082029292103,0.7875200041915967,1,-0.6480847575222659,1.7451935408717902,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6324,8,1.0,-0.64710697714014,-0.33793728677256946,-1,-0.5063601443351914,-1,0.011577070222467397,-1,1,-1,-0.911196397353214,-0.21846191218859567,0.8822857142857143,-0.3463247713986476,0.12778529856177556,0.4174519791179004,0.4225539401102383,0.2519780415231452,-0.19471700730870856,-1.0618734060287323,-0.040987596087000346,0,0.28627872081274136,0.23094987954142976,0.5335193531381442,0.15785716861054744,-0.6472039929880802,-1.2993246418681559,-0.2848460005526376,-0.6791073859602832,-1.5526413214095822,1,-0.6480847575222659,0.4724987761164203,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6326,1,0.11111111111111116,-0.7683802121475833,-0.17466204691237114,-1,-0.5375123723522663,-1,1.579090381407305,-1,-1,1,0.7224391874932605,0.23920416409618173,0.13371428571428567,1.2965236935195428,-0.45602925541129813,1.9601774743808082,0.7922976032883446,0.6673538492505591,1.156910681732494,0.9406480840574322,1.590634215551987,0,2.3291123670286518,0.6757357749745059,1.9983973546061002,0.45250128855374316,-0.7688970591341097,-0.7759159698835156,0.46404489291908524,1.1040165542374172,-1.5526413214095822,1,-0.6480847575222659,1.5883217048226428,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6327,11,0.11111111111111116,0.029258731746026233,-0.28492990964120746,-1,-0.20945855915466755,1,-0.47435520298489997,1,1,1,0.7708455751908081,-0.5958069226600138,0.6142857142857143,-0.8540439360175627,-0.5274957456209893,-0.6681177980887744,-0.23980483977241285,0.41396918773079383,-0.727221438587872,-1.3831238323839448,-0.6313494125162901,-1,-0.6441984676851461,0.6083788660655616,-0.6095310386805763,-0.5917485163366569,0.03150319960622109,0.27090137408576487,-1.0337368940243605,-0.04674683343978251,0.0074662289912037555,1,-0.6480847575222659,0.26474481041277065,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6329,2,-0.5555555555555556,-0.22789158959211978,-0.4145173078481583,0,-0.34694834848169337,1,0.3049802788745254,1,-1,-1,0.013723786094470558,-0.006957316260197688,-0.6731428571428572,0.23969318265625972,0.501404932591266,-0.5221025406593279,0.6117646074679748,-0.9863147891560088,0.3373074998482385,-0.02007823807454044,0.1791533969907786,-1,-0.6574007157395284,0.9672251199657729,-0.6333493128262359,0.7213122356210133,-0.22653734013797389,0.7943100460704051,1.5873812331266695,-0.33999244788400457,0.0074662289912037555,1,-0.6480847575222659,0.5324977583455694,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6330,10,-0.5555555555555556,-0.5132630960446795,0.02929945531025592,1,-0.4641837965864963,-1,0.7270113007908712,-1,1,1,0.8400995820632235,-0.06582997274051217,-0.9422857142857143,0.8412888957253123,-0.05830180510376848,1.3773743626314277,-0.2740433788204458,-0.13109761256622754,0.8213788168588856,2.0798468652756337,0.8758743704754794,1,1.4030630850690042,0.17726313599983934,1.4163639547134437,-0.42727557056951404,-0.5128967631117254,0.7943100460704051,0.46404489291908524,-0.11770178840566865,-0.7725875462091892,-1,-0.6480847575222659,0.24160376667129202,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6332,3,-0.11111111111111116,-0.27787266898424257,-0.14037524242325122,1,-0.3701672208438933,1,-0.20598555209306268,1,1,1,-0.338785867946819,0.6648727899739155,0.9168571428571428,-0.26920951986317343,0.617059411836173,0.11190582737414943,-0.5987092371997577,-0.28944673025774115,-0.12041318541115169,-1.0984753849260775,-0.18521898782649224,1,-0.06108171462654978,0.09963094183945764,0.17369645001964293,-0.0024121346340305605,-0.2766914468128972,-1.8227333138527961,-1.0337368940243605,-0.8931361123394127,-0.7725875462091892,1,3.3907252159082804,-0.13581869634160537,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6334,2,-0.11111111111111116,0.11868180747967037,-0.3466876596416715,-1,-0.15457203476556722,-1,0.4902830557388151,1,1,1,0.19363151420245628,0.6822152298723543,-0.6477142857142857,0.24270650366096544,0.8283232022370477,-0.6777939989116516,0.7966668933572414,0.25734824427902914,0.3398702276100664,-0.04700035478415791,0.18681415928340392,0,-0.7476290528270136,0.9802650625757614,-0.810415214032524,0.6617966501693346,0.12123584586772829,-0.2525072978988754,-0.2848460005526376,-0.10620538970208479,0.0074662289912037555,1,0.36161773583537066,0.6909645890817375,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6335,9,-0.33333333333333337,-0.6079164414070721,-0.4785267764393579,0,-0.49485740953566765,1,-0.28666600507477435,1,1,1,-0.22580579778064214,0.19666995096985707,0.8485714285714285,-0.31851599581530526,-0.7181585686021246,-0.209890855149971,0.20769206440769628,-0.9122198675921809,-0.16775103301506042,-1.6311703009444665,-0.2921627488631537,0,-0.3647654552124286,0.08115913558631882,-0.18266247773093977,0.6802399503212557,-0.607877785147309,-0.7759159698835156,-0.659291447288499,-0.665131990783937,0.0074662289912037555,-1,-0.6480847575222659,-0.19196918134466126,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6336,5,-0.7777777777777778,-0.3349354330614107,-0.36443144117690107,-1,-0.3952814932430661,1,-0.06597561488205207,1,-1,-1,0.5070530513177194,-0.6508149239844919,-0.2968571428571428,-0.23528529199287934,0.0990553363325144,-0.34231776029014044,-0.20921715307776456,-0.9087728267818617,-0.0881857620199946,0.18652632049477225,-0.15751909340418555,-1,-0.4821073714273527,-0.44177000476446315,0.6151505307141211,0.13413002849204392,-0.3339517545164082,-2.3461419858374364,-0.659291447288499,-0.5895356764994999,1.5675737793919895,-1,-0.6480847575222659,0.27636893340689894,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6337,1,-0.11111111111111116,0.14761401650208292,1.155695041169013,-1,-0.13603216997305456,1,1.941708488287502,-1,1,1,0.5877458571493819,0.8020802953548825,0.56,1.5260954023422055,-0.009966590668457065,2.0152077004165645,0.12220122954665369,0.9210983528683236,1.317922759521668,0.4893245095546289,1.8789500971743813,0,2.368195726771484,-0.9728283620558893,2.021045737907717,0.34904398850023055,0.1502682144444671,-0.2525072978988754,-0.2848460005526376,1.5674468661963872,0.7875200041915967,-1,-0.6480847575222659,2.150375845286036,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
6338,10,1.0,-0.8797341035812166,-0.3525228515279943,0,-0.5602030533801058,-1,2.327414608601372,-1,1,-1,-0.6401193623476298,-0.34168371942034304,0.7197142857142858,2.5338472242340364,0.983474457641305,2.0414241215562305,-0.9644210573694526,0.07293810422804436,1.972631457090021,0.3202294169627609,2.418902821773342,1,2.1223020372766115,-0.9318399922091638,1.8762723859254145,-0.7122522208302953,-0.8806364422103914,0.7943100460704051,0.8384903396549467,1.6008074311556924,-0.7725875462091892,-1,-0.6480847575222659,1.5680369421226956,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6339,1,0.7777777777777777,-0.730871415035091,-0.05338045937582482,0,-0.528594500938247,1,2.3243259076827187,-1,-1,1,-0.8796442751165217,-0.3043893991901978,0.0862857142857143,2.1077515816830226,-0.7167419865873381,2.381638964610203,0.6845297029377557,-0.7907626745228554,1.7051659443587086,0.9908623691562696,2.3320584767908636,0,2.9350613027369805,-0.5905270206976142,2.3358363824708532,-0.3292418174791263,-0.7312584119395966,0.7943100460704051,1.2129357863908081,1.9815908176834673,1.5675737793919895,-1,-0.6480847575222659,2.1440991237800606,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6340,4,-0.7777777777777778,0.5074938683258723,-0.08101704044613897,-1,0.1265231879908984,1,-0.5223729942360117,1,-1,-1,-0.8822239320360327,-0.3400766872269231,-0.4462857142857143,-0.4899068026811535,-0.4491021657621842,0.2975827157185312,-0.5424169966118707,0.114530187758898,-0.33720324509065286,-0.26025981860753344,-0.541576542456021,0,-0.6608998868633801,0.31664791503405265,-0.6397397180070521,-0.2961234504953245,0.5113939200315023,1.3177187180550454,-0.2848460005526376,-0.3244941552756586,2.3476275545923824,-1,-0.6480847575222659,-0.4317446338565131,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6342,9,1.0,-0.46458381509294117,-0.4536449112124989,-1,-0.44681583472608305,-1,-0.08718143783094472,1,-1,-1,-0.26489046388943926,0.994132740788763,-0.8574285714285714,0.016629802627239475,0.34012560953951154,-0.3506873937912767,0.49855281957148034,0.9425094336470081,0.14307926597867576,0.1750314841468458,-0.09246314054617694,1,-0.5174023940889291,0.3066500198332043,-0.4003501554576356,0.7251252001076196,-0.46404896122800726,-0.2525072978988754,0.46404489291908524,-0.6350302701561794,0.7875200041915967,1,-0.6480847575222659,-0.16802275794853827,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6343,9,0.7777777777777777,-0.8142428832065726,-0.6136988486226849,0,-0.5475435293557344,-1,0.11923445134769003,1,-1,1,0.123192044586383,-0.04062667930330344,-0.3282857142857143,0.05972305688907469,0.9595951407246235,-0.18244409681655077,0.17190266930462395,-0.3110893943218156,0.1813242290612024,-0.38519053996789393,0.0635514835319239,-1,-0.3902691716467169,-0.6943421607406373,-0.2170350346346656,0.3650059257822822,-0.8149185003863137,-0.7759159698835156,0.46404489291908524,-0.8168811471090631,0.7875200041915967,1,0.36161773583537066,0.25645944147608457,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6344,8,1.0,-0.48835017367111544,-0.24999322135709118,0,-0.45543044382436715,1,0.06724487912043094,-1,-1,-1,0.04530604946924721,0.8532708925852381,-0.37371428571428567,-0.06110527616407306,0.6214658020905179,0.2967902633703847,-0.8236382324034387,0.5812816007041857,0.07315649938783246,0.2678976620103581,0.06304725067744882,-1,0.09503684218404147,0.7983513966744737,0.3473084502905952,-0.15132929491732128,-0.4878975956097634,-1.2993246418681559,0.08959944618322384,-1.0801805028409837,2.3476275545923824,1,-0.6480847575222659,0.19985321869396927,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
